J-Date,Date,Weekday,Open,High,Low,Close
1401-01-24,2022-04-13,Wednesday,277320,277400,277200,277910
1401-01-25,2022-04-14,Thursday,277910,277910,277320,277910
1401-01-26,2022-04-15,Friday,275340,279600,275200,278910
1401-01-27,2022-04-16,Saturday,278710,280800,278600,278970
1401-01-28,2022-04-17,Sunday,278370,279900,276000,276510
1401-01-29,2022-04-18,Monday,276520,278090,275510,275720
1401-01-30,2022-04-19,Tuesday,275610,278200,275500,277350
1401-01-31,2022-04-20,Wednesday,277440,279200,277400,278640
1401-02-01,2022-04-21,Thursday,278640,278640,278640,278640
1401-02-03,2022-04-23,Saturday,278570,279300,277900,278060
1401-02-04,2022-04-24,Sunday,277790,278800,277000,278410
1401-02-05,2022-04-25,Monday,278460,280600,278300,279350
1401-02-06,2022-04-26,Tuesday,279390,281100,279200,280380
1401-02-07,2022-04-27,Wednesday,279240,280700,278500,279500
1401-02-08,2022-04-28,Thursday,279800,279800,279800,279800
1401-02-09,2022-04-29,Friday,279720,280490,279100,279220
1401-02-10,2022-04-30,Saturday,279460,279900,279400,279560
1401-02-11,2022-05-01,Sunday,279530,280300,279050,280210
1401-02-12,2022-05-02,Monday,280210,280210,280210,280210
1401-02-14,2022-05-04,Wednesday,279800,280630,279300,280560
1401-02-15,2022-05-05,Thursday,280560,280560,280560,280560
1401-02-16,2022-05-06,Friday,279550,283200,279410,281760
1401-02-17,2022-05-07,Saturday,281490,282100,280700,281030
1401-02-18,2022-05-08,Sunday,282930,283100,281800,282290
1401-02-19,2022-05-09,Monday,282210,288300,282210,287410
1401-02-21,2022-05-11,Wednesday,255800,255800,255800,255800
1401-02-21,2022-05-11,Wednesday,280860,305820,255900,255900
1401-02-22,2022-05-12,Thursday,255900,255900,255900,255900
1401-02-23,2022-05-13,Friday,302035,305960,297250,298110
1401-02-24,2022-05-14,Saturday,302880,302960,297730,302800
1401-02-25,2022-05-15,Sunday,279700,303500,255900,255900
1401-02-26,2022-05-16,Monday,255900,255900,255900,255900
1401-05-11,2022-08-02,Tuesday,315500,317000,314000,314000
1401-05-12,2022-08-03,Wednesday,313000,313000,313000,313000
1401-05-17,2022-08-08,Monday,316000,316000,316000,316000
1401-06-06,2022-08-28,Sunday,297950,301400,294500,294500
1401-06-07,2022-08-29,Monday,295300,297720,294950,297610
1401-06-08,2022-08-30,Tuesday,300860,301220,298950,299050
1401-06-09,2022-08-31,Wednesday,298260,298520,297950,298470
1401-06-10,2022-09-01,Thursday,298470,298470,298470,298470
1401-06-11,2022-09-02,Friday,298820,300320,298350,299450
1401-06-12,2022-09-03,Saturday,300990,303220,300950,302560
1401-06-13,2022-09-04,Sunday,302420,302420,297450,302170
1401-06-14,2022-09-05,Monday,301990,303020,301150,302480
1401-06-15,2022-09-06,Tuesday,301210,302520,299750,302170
1401-06-16,2022-09-07,Wednesday,301510,303020,300950,302410
1401-06-17,2022-09-08,Thursday,302410,302410,302410,302410
1401-06-18,2022-09-09,Friday,304520,307520,303650,303750
1401-06-19,2022-09-10,Saturday,303820,309020,303750,309020
1401-06-20,2022-09-11,Sunday,309160,310020,307150,309760
1401-06-21,2022-09-12,Monday,309980,316520,309750,316480
1401-06-22,2022-09-13,Tuesday,315320,315320,311750,313720
1401-06-23,2022-09-14,Wednesday,316010,316720,315450,315560
1401-06-24,2022-09-15,Thursday,315560,315560,315560,315560
1401-06-26,2022-09-17,Saturday,319220,319520,315250,315360
1401-06-27,2022-09-18,Sunday,315250,316920,314650,316520
1401-06-28,2022-09-19,Monday,317270,317520,315450,316820
1401-06-29,2022-09-20,Tuesday,316220,317220,315650,317120
1401-06-30,2022-09-21,Wednesday,315950,317720,314950,316660
1401-06-31,2022-09-22,Thursday,316660,316660,316660,316660
1401-07-01,2022-09-23,Friday,317150,318810,316450,317010
1401-07-02,2022-09-24,Saturday,317010,317010,317010,317010
1401-07-03,2022-09-25,Sunday,316020,317520,316020,316810
1401-07-04,2022-09-26,Monday,316810,316810,316810,316810
1401-07-05,2022-09-27,Tuesday,317310,318520,317150,318310
1401-07-06,2022-09-28,Wednesday,318510,318520,318450,318480
1401-07-07,2022-09-29,Thursday,318480,318480,318480,318480
1401-07-08,2022-09-30,Friday,321480,331820,321450,331170
1401-07-09,2022-10-01,Saturday,327320,332520,325750,331460
1401-07-10,2022-10-02,Sunday,333450,334520,330750,332460
1401-07-11,2022-10-03,Monday,333180,333220,330450,331020
1401-07-12,2022-10-04,Tuesday,331020,331020,331020,331020
1401-07-13,2022-10-05,Wednesday,327010,327020,325950,326610
1401-07-15,2022-10-07,Friday,328060,328110,325460,326190
1401-07-16,2022-10-08,Saturday,326110,326110,322950,323020
1401-07-17,2022-10-09,Sunday,323070,325620,320850,324960
1401-07-18,2022-10-10,Monday,324980,328120,324750,327520
1401-07-19,2022-10-11,Tuesday,327020,327520,325650,326510
1401-07-20,2022-10-12,Wednesday,326210,329520,326150,329460
1401-07-21,2022-10-13,Thursday,329460,329460,329460,329460
1401-07-22,2022-10-14,Friday,328620,328620,327450,328020
1401-07-23,2022-10-15,Saturday,329170,331520,328950,331210
1401-07-24,2022-10-16,Sunday,329820,329820,328350,328620
1401-07-25,2022-10-17,Monday,326970,328520,326450,328390
1401-07-26,2022-10-18,Tuesday,329450,329520,327950,327970
1401-07-27,2022-10-19,Wednesday,327190,327220,325750,326550
1401-07-28,2022-10-20,Thursday,326550,326550,326550,326550
1401-07-29,2022-10-21,Friday,326520,328620,326450,327660
1401-07-30,2022-10-22,Saturday,328380,329020,327560,328150
1401-08-01,2022-10-23,Sunday,327160,328020,326250,327720
1401-08-02,2022-10-24,Monday,328010,328820,327750,328760
1401-08-03,2022-10-25,Tuesday,328910,328920,327850,328810
1401-08-04,2022-10-26,Wednesday,330220,330820,329950,330520
1401-08-05,2022-10-27,Thursday,330520,330520,330520,330520
1401-08-06,2022-10-28,Friday,330110,330820,329150,329150
1401-08-07,2022-10-29,Saturday,329110,330020,328350,329770
1401-08-08,2022-10-30,Sunday,351820,351820,351820,351820
1401-08-09,2022-10-31,Monday,333665,334820,332510,332510
1401-08-15,2022-11-06,Sunday,361940,361940,361940,361940
1401-08-17,2022-11-08,Tuesday,353560,353890,353560,353890
1401-08-18,2022-11-09,Wednesday,354050,354120,348350,350590
1401-08-19,2022-11-10,Thursday,350590,350590,350590,350590
1401-08-20,2022-11-11,Friday,350780,351320,348750,349410
1401-08-21,2022-11-12,Saturday,349020,355020,348650,353520
1401-08-22,2022-11-13,Sunday,353260,354820,352490,352490
1401-08-23,2022-11-14,Monday,352080,356600,351690,352450
1401-08-24,2022-11-15,Tuesday,355320,355680,349580,351450
1401-08-25,2022-11-16,Wednesday,353680,353680,344460,347510
1401-08-26,2022-11-17,Thursday,347510,347510,347510,347510
1401-08-27,2022-11-18,Friday,350400,352330,347670,348160
1401-08-28,2022-11-19,Saturday,350400,352330,347670,348170
1401-08-28,2022-11-19,Saturday,348240,352700,348160,351600
1401-08-29,2022-11-20,Sunday,353490,354950,350380,352000
1401-08-30,2022-11-21,Monday,351410,353060,347770,348800
1401-09-01,2022-11-22,Tuesday,349850,352130,347590,347990
1401-09-02,2022-11-23,Wednesday,345230,352900,345090,352900
1401-09-03,2022-11-24,Thursday,349900,349900,349900,349900
1401-09-05,2022-11-26,Saturday,350400,354400,349030,352620
1401-09-05,2022-11-26,Saturday,352520,357250,351350,354700
1401-09-06,2022-11-27,Sunday,355960,360420,351820,358120
1401-09-07,2022-11-28,Monday,356190,357800,353780,354500
1401-09-08,2022-11-29,Tuesday,353850,354500,352610,354500
1401-09-09,2022-11-30,Wednesday,351970,356950,351770,356950
1401-09-10,2022-12-01,Thursday,357950,357950,357950,357950
1401-09-11,2022-12-02,Friday,354670,357240,354020,357240
1401-09-12,2022-12-03,Saturday,357350,357500,356300,357500
1401-09-13,2022-12-04,Sunday,359520,362810,356120,358500
1401-09-14,2022-12-05,Monday,360580,361500,357730,358970
1401-09-15,2022-12-06,Tuesday,357630,361400,355210,359300
1401-09-16,2022-12-07,Wednesday,360440,361160,357760,358620
1401-09-18,2022-12-09,Friday,357060,363940,356840,361070
1401-09-19,2022-12-10,Saturday,361790,372000,361290,372000
1401-09-20,2022-12-11,Sunday,369010,375730,367710,375600
1401-09-21,2022-12-12,Monday,374470,379570,368100,374350
1401-09-22,2022-12-13,Tuesday,375070,380720,369980,379300
1401-09-22,2022-12-13,Tuesday,375070,389370,369980,378280
1401-09-23,2022-12-14,Wednesday,383770,389260,376200,378280
1401-09-24,2022-12-15,Thursday,378280,378280,378280,378280
1401-09-25,2022-12-16,Friday,375770,389430,375770,386910
1401-09-26,2022-12-17,Saturday,388400,389170,379010,385330
1401-09-27,2022-12-18,Sunday,385750,393500,382610,388320
1401-09-28,2022-12-19,Monday,385020,388820,378820,384670
1401-09-29,2022-12-20,Tuesday,384520,387250,378000,384080
1401-09-30,2022-12-21,Wednesday,382400,390500,382210,390500
1401-10-01,2022-12-22,Thursday,390500,390500,390500,390500
1401-10-02,2022-12-23,Friday,390270,396810,389200,395620
1401-10-03,2022-12-24,Saturday,395670,399000,393270,395650
1401-10-04,2022-12-25,Sunday,395590,405790,390090,397210
1401-10-05,2022-12-26,Monday,397210,397210,397210,397210
1401-10-06,2022-12-27,Tuesday,401040,425060,397830,403000
1401-10-07,2022-12-28,Wednesday,418960,418960,418960,418960
1401-10-07,2022-12-28,Wednesday,413630,417140,400560,416150
1401-10-08,2022-12-29,Thursday,416150,416150,416150,416150
1401-10-09,2022-12-30,Friday,406690,407020,389000,389000
1401-10-10,2022-12-31,Saturday,386820,397090,379820,393000
1401-10-11,2023-01-01,Sunday,391440,391590,387320,387590
1401-10-12,2023-01-02,Monday,387530,387590,374520,397530
1401-10-13,2023-01-03,Tuesday,387060,395100,386820,391420
1401-10-14,2023-01-04,Wednesday,387530,395100,387390,394830
1401-10-15,2023-01-05,Thursday,394830,394830,394830,394830
1401-10-16,2023-01-06,Friday,396750,402100,396020,401440
1401-10-17,2023-01-07,Saturday,404830,407370,400500,402820
1401-10-18,2023-01-08,Sunday,403480,404100,395000,400410
1401-10-20,2023-01-10,Tuesday,402240,405600,401100,402000
1401-10-20,2023-01-10,Tuesday,401810,404900,400300,404740
1401-10-21,2023-01-11,Wednesday,405080,406000,403800,405140
1401-10-23,2023-01-13,Friday,402860,403400,401300,402650
1401-10-24,2023-01-14,Saturday,402360,402800,400500,401390
1401-10-25,2023-01-15,Sunday,400850,402900,400560,402850
1401-10-26,2023-01-16,Monday,406630,410600,406170,410390
1401-10-27,2023-01-17,Tuesday,411290,423600,411100,423240
1401-10-28,2023-01-18,Wednesday,419240,422400,418210,420030
1401-10-30,2023-01-20,Friday,422330,440400,422100,430030
1401-11-01,2023-01-21,Saturday,431590,444100,424810,444320
1401-11-02,2023-01-22,Sunday,433450,447600,431800,432000
1401-11-03,2023-01-23,Monday,431820,432600,419300,425000
1401-11-04,2023-01-24,Tuesday,414310,425600,411420,420640
1401-11-05,2023-01-25,Wednesday,419450,426100,417300,424340
1401-11-07,2023-01-27,Friday,431360,440100,419350,437130
1401-11-08,2023-01-28,Saturday,436480,439800,432800,438810
1401-11-09,2023-01-29,Sunday,439400,440900,433810,436560
1401-11-10,2023-01-30,Monday,435880,438900,433310,437290
1401-11-11,2023-01-31,Tuesday,437070,438090,425880,436440
1401-11-12,2023-02-01,Wednesday,436050,436370,435810,436100
1401-11-15,2023-02-04,Saturday,436260,436360,435540,435570
1401-11-16,2023-02-05,Sunday,435750,435890,435250,435370
1401-11-17,2023-02-06,Monday,435520,435550,434730,435020
1401-11-18,2023-02-07,Tuesday,434980,435030,434430,434500
1401-11-19,2023-02-08,Wednesday,434220,434440,434000,434130
1401-11-22,2023-02-11,Saturday,434100,434460,433700,433820
1401-11-23,2023-02-12,Sunday,434370,434400,434100,434130
1401-11-24,2023-02-13,Monday,434010,434390,434000,434110
1401-11-25,2023-02-14,Tuesday,434290,450540,434090,450180
1401-11-27,2023-02-16,Thursday,450350,451300,450100,451120
1401-11-28,2023-02-17,Friday,451205,451290,395220,451120
1401-11-29,2023-02-18,Saturday,451180,452180,451100,452050
1401-11-30,2023-02-19,Sunday,452070,452180,451980,452020
1401-12-01,2023-02-20,Monday,451990,452180,415480,415600
1401-12-02,2023-02-21,Tuesday,415490,415490,415490,415490
1401-12-03,2023-02-22,Wednesday,417000,417000,417000,417000
1401-12-05,2023-02-24,Friday,417590,417590,417590,417590
1401-12-06,2023-02-25,Saturday,426810,426810,426810,426810
1401-12-07,2023-02-26,Sunday,430920,430920,430920,430920
1401-12-08,2023-02-27,Monday,433370,433370,433370,433370
1401-12-09,2023-02-28,Tuesday,438150,438150,438150,438150
1401-12-10,2023-03-01,Wednesday,446470,446470,446470,446470
1401-12-12,2023-03-03,Friday,448160,448160,448160,525000
1401-12-13,2023-03-04,Saturday,435790,511000,435790,501000
1401-12-14,2023-03-05,Sunday,498000,503590,493830,498890
1401-12-15,2023-03-06,Monday,483960,499600,481300,491350
1401-12-16,2023-03-07,Tuesday,502675,514000,395220,491350
1401-12-17,2023-03-08,Wednesday,498670,499100,485800,486670
1401-12-19,2023-03-10,Friday,473440,473600,438700,439200
1401-12-20,2023-03-11,Saturday,433760,454300,416000,432200
1401-12-21,2023-03-12,Sunday,433300,450300,433000,448170
1401-12-22,2023-03-13,Monday,445300,459910,445000,459910
1401-12-23,2023-03-14,Tuesday,461960,462100,451820,460460
1401-12-24,2023-03-15,Wednesday,452940,456600,448300,456320
1401-12-26,2023-03-17,Friday,462380,465100,458800,459880
1401-12-27,2023-03-18,Saturday,538000,538000,538000,538000
1402-01-13,2023-04-02,Sunday,535400,535600,506950,515100
1402-01-14,2023-04-03,Monday,515070,515100,496340,507800
1402-01-15,2023-04-04,Tuesday,508030,513100,505320,507950
1402-01-16,2023-04-05,Wednesday,500300,507100,498810,507060
1402-01-17,2023-04-06,Thursday,522530,538000,395220,507060
1402-01-18,2023-04-07,Friday,509580,511600,502810,507830
1402-01-19,2023-04-08,Saturday,507030,508600,499800,499900
1402-01-20,2023-04-09,Sunday,500550,505600,495800,503310
1402-01-21,2023-04-10,Monday,508870,513600,505820,508020
1402-01-23,2023-04-12,Wednesday,509430,510600,507510,508980
1402-01-25,2023-04-14,Friday,511990,512060,506800,508400
1402-01-26,2023-04-15,Saturday,505060,513600,502800,511440
1402-01-27,2023-04-16,Sunday,511640,517700,511300,513050
1402-01-28,2023-04-17,Monday,513130,517600,509400,517600
1402-01-29,2023-04-18,Tuesday,518560,519600,516800,517030
1402-01-30,2023-04-19,Wednesday,517100,517100,513800,514050
1402-02-03,2023-04-23,Sunday,517450,517600,512300,517460
1402-02-05,2023-04-25,Tuesday,518410,518600,514800,516020
1402-02-05,2023-04-25,Tuesday,516080,522100,515800,522010
1402-02-06,2023-04-26,Wednesday,524640,533600,524400,532830
1402-02-07,2023-04-27,Thursday,532960,533090,532830,532830
1402-02-08,2023-04-28,Friday,534320,545100,534300,541830
1402-02-09,2023-04-29,Saturday,538980,546100,538800,545930
1402-02-10,2023-04-30,Sunday,548860,555600,548800,550510
1402-02-11,2023-05-01,Monday,547300,547600,540520,540520
1402-02-12,2023-05-02,Tuesday,531040,539100,530800,535240
1402-02-13,2023-05-03,Wednesday,539340,540100,536110,536840
1402-02-14,2023-05-04,Thursday,536935,537030,536840,536840
1402-02-15,2023-05-05,Friday,534060,535100,527300,533370
1402-02-16,2023-05-06,Saturday,526080,529100,524300,525430
1402-02-17,2023-05-07,Sunday,525540,534100,525300,534040
1402-02-18,2023-05-08,Monday,531850,536100,531300,531840
1402-02-19,2023-05-09,Tuesday,532080,533100,525300,529510
1402-02-20,2023-05-10,Wednesday,530510,532100,528830,530360
1402-02-21,2023-05-11,Thursday,530360,530360,530360,530360
1402-02-22,2023-05-12,Friday,519080,522600,518800,520900
1402-02-23,2023-05-13,Saturday,524390,524600,512800,514070
1402-02-24,2023-05-14,Sunday,515530,520600,514300,520050
1402-02-25,2023-05-15,Monday,520050,520050,520050,520050
1402-02-26,2023-05-16,Tuesday,514100,514300,509300,510850
1402-02-27,2023-05-17,Wednesday,511700,512100,509500,510980
1402-02-28,2023-05-18,Thursday,510980,510980,510980,510980
1402-02-29,2023-05-19,Friday,510890,514600,508800,513530
1402-02-30,2023-05-20,Saturday,514600,521600,514300,517480
1402-02-31,2023-05-21,Sunday,521410,524100,520800,521360
1402-03-01,2023-05-22,Monday,522890,523600,519300,520480
1402-03-02,2023-05-23,Tuesday,520610,521100,512840,513060
1402-03-03,2023-05-24,Wednesday,512530,514600,512300,514320
1402-03-04,2023-05-25,Thursday,514320,514320,514320,514320
1402-03-05,2023-05-26,Friday,516290,527800,516100,517850
1402-03-06,2023-05-27,Saturday,517660,517900,514900,515120
1402-03-07,2023-05-28,Sunday,512630,518100,511900,517170
1402-03-08,2023-05-29,Monday,511900,514600,511800,512520
1402-03-09,2023-05-30,Tuesday,508440,510600,507300,508340
1402-03-10,2023-05-31,Wednesday,512390,512400,508800,510890
1402-03-11,2023-06-01,Thursday,510890,510890,510890,510890
1402-03-12,2023-06-02,Friday,509320,510230,506300,510230
1402-03-13,2023-06-03,Saturday,506490,506490,506490,506490
1402-03-15,2023-06-05,Monday,508870,517900,507300,507990
1402-03-16,2023-06-06,Tuesday,506540,506540,494110,494390
1402-03-17,2023-06-07,Wednesday,496540,496600,489300,490840
1402-03-18,2023-06-08,Thursday,490840,490840,490840,490840
1402-03-19,2023-06-09,Friday,494080,496100,492700,493390
1402-03-20,2023-06-10,Saturday,490200,491900,468610,469830
1402-03-21,2023-06-11,Sunday,473160,482900,470600,481750
1402-03-22,2023-06-12,Monday,484350,499900,484100,498810
1402-03-23,2023-06-13,Tuesday,493090,498900,484600,488550
1402-03-24,2023-06-14,Wednesday,486260,488400,486100,488100
1402-03-25,2023-06-15,Thursday,488100,488100,488010,488100
1402-03-26,2023-06-16,Friday,494370,499400,491600,493180
1402-03-27,2023-06-17,Saturday,495770,495900,491750,491980
1402-03-28,2023-06-18,Sunday,489640,489800,485300,486840
1402-03-29,2023-06-19,Monday,486170,490400,485120,489390
1402-03-30,2023-06-20,Tuesday,486680,488900,485600,485730
1402-03-31,2023-06-21,Wednesday,495600,497400,494100,497130
1402-04-01,2023-06-22,Thursday,497130,497130,497130,497130
1402-04-02,2023-06-23,Friday,500370,508680,497500,508610
1402-04-03,2023-06-24,Saturday,501560,502200,497410,499400
1402-04-04,2023-06-25,Sunday,498200,499900,495600,497810
1402-04-05,2023-06-26,Monday,499320,499400,492600,492820
1402-04-06,2023-06-27,Tuesday,492600,492900,490600,492230
1402-04-07,2023-06-28,Wednesday,492230,492230,492230,492230
1402-04-09,2023-06-30,Friday,492660,498400,492600,498220
1402-04-10,2023-07-01,Saturday,500810,500900,498600,499340
1402-04-11,2023-07-02,Sunday,503210,503400,501400,502000
1402-04-12,2023-07-03,Monday,502140,502200,498300,500750
1402-04-13,2023-07-04,Tuesday,499030,501400,498400,500950
1402-04-14,2023-07-05,Wednesday,503130,503130,500950,503130
1402-04-15,2023-07-06,Thursday,503130,503130,503130,503130
1402-04-16,2023-07-07,Friday,499615,502090,496660,497140
1402-04-17,2023-07-08,Saturday,499765,499900,495620,499630
1402-04-18,2023-07-09,Sunday,498980,499670,496610,498290
1402-04-19,2023-07-10,Monday,494875,498290,490400,491460
1402-04-20,2023-07-11,Tuesday,492900,493370,489620,492430
1402-04-21,2023-07-12,Wednesday,492755,492900,491660,492610
1402-04-22,2023-07-13,Thursday,492610,492610,492610,492610
1402-04-23,2023-07-14,Friday,491140,493890,487900,488390
1402-04-24,2023-07-15,Saturday,486045,488390,483270,483700
1402-04-25,2023-07-16,Sunday,488250,488320,483700,488180
1402-04-26,2023-07-17,Monday,489415,490660,484870,488170
1402-04-27,2023-07-18,Tuesday,486435,488170,484600,484700
1402-04-28,2023-07-19,Wednesday,486620,486870,482680,486370
1402-04-29,2023-07-20,Thursday,486370,486370,486370,486370
1402-04-30,2023-07-21,Friday,486855,487900,485600,485810
